-----   Orbit start ------  ------- Electron keV --------   ----------------------------------- Protons keV ----------------------------
                               38-53           175-315         56-78          112-187         337-594         761-1220        1073-1802
YEAR MODAY HHMN DOY   SECS  Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed   Orbit  Summed  Integ
2017  3  1 2233  60 81181 4.4e+07 1.9e+12 1.5e+06 6.2e+10 1.6e+08 4.6e+12 1.3e+06 3.2e+11 1.7e+05 -2.4e+11 4.4e+04 1.9e+10 1.2e+04 7.1e+09 228300
2017  3  4 1358  63 50281 9.8e+07 1.9e+12 2.5e+06 6.2e+10 2.9e+08 4.6e+12 3.1e+06 3.2e+11 3.9e+05 -2.4e+11 1.1e+05 1.9e+10 3.1e+04 7.1e+09 228000
2017  3  7  528  66 19681 2.3e+08 1.9e+12 3.5e+06 6.2e+10 4.6e+08 4.6e+12 7.8e+06 3.2e+11 4.3e+05 -2.4e+11 1.3e+05 1.9e+10 3.9e+04 7.1e+09 228300
2017  3  9 2053  68 75181 1.7e+08 1.9e+12 2.2e+06 6.2e+10 2.1e+08 4.6e+12 1.6e+06 3.2e+11 2.2e+05 -2.4e+11 5.9e+04 1.9e+10 1.8e+04 7.1e+09 228000
2017  3 12 1223  71 44581 1.8e+08 1.9e+12 2.8e+06 6.2e+10 3.2e+08 4.6e+12 2.6e+06 3.2e+11 2.3e+05 -2.4e+11 6.5e+04 1.9e+10 1.8e+04 7.1e+09 228300
2017  3 15  348  74 13681 2.0e+08 1.9e+12 4.0e+06 6.2e+10 3.6e+08 4.6e+12 2.7e+06 3.2e+11 3.6e+05 -2.4e+11 8.7e+04 1.9e+10 2.6e+04 7.1e+09 228000
2017  3 17 1918  76 69481 1.0e+08 1.9e+12 3.7e+06 6.2e+10 3.3e+08 4.6e+12 2.5e+06 3.2e+11 3.2e+05 -2.4e+11 8.5e+04 1.9e+10 2.0e+04 7.1e+09 228300
2017  3 20 1048  79 38881 1.3e+08 1.9e+12 4.6e+06 6.2e+10 4.1e+08 4.6e+12 3.2e+06 3.2e+11 4.2e+05 -2.4e+11 1.0e+05 1.9e+10 2.9e+04 7.1e+09 228300
2017  3 23  218  82  8282 1.2e+08 1.9e+12 4.8e+06 6.2e+10 9.5e+08 4.6e+12 9.5e+07 3.2e+11 8.7e+06 -2.4e+11 1.3e+06 1.9e+10 3.8e+05 7.1e+09 228300
2017  3 25 1743  84 63781 1.1e+08 1.9e+12 4.1e+06 6.2e+10 5.0e+08 4.6e+12 2.9e+07 3.3e+11 3.6e+06 -2.4e+11 7.1e+05 1.9e+10 1.9e+05 7.1e+09 228000
2017  3 28  913  87 33181 9.9e+07 1.9e+12 3.9e+06 6.2e+10 4.0e+08 4.6e+12 1.5e+07 3.3e+11 2.0e+06 -2.4e+11 4.2e+05 1.9e+10 1.2e+05 7.1e+09 228300
2017  3 31   38  90  2281 1.0e+08 1.9e+12 4.0e+06 6.2e+10 3.9e+08 4.6e+12 8.5e+06 3.3e+11 9.2e+05 -2.4e+11 2.4e+05 1.9e+10 7.5e+04 7.1e+09 228000
2017  4  2 1603  92 57782 5.9e+07 1.9e+12 1.3e+06 6.2e+10 1.1e+08 4.6e+12 1.7e+06 3.3e+11 1.5e+05 -2.4e+11 4.7e+04 1.9e+10 1.2e+04 7.1e+09 228000
2017  4  5  733  95 27181 2.7e+08 1.9e+12 4.4e+06 6.2e+10 3.2e+08 4.6e+12 4.7e+06 3.3e+11 5.8e+05 -2.4e+11 1.8e+05 1.9e+10 5.6e+04 7.1e+09 228300
2017  4  7 2303  97 82981 3.4e+08 1.9e+12 7.4e+06 6.2e+10 9.3e+08 4.6e+12 3.5e+07 3.3e+11 2.2e+06 -2.4e+11 2.1e+05 1.9e+10 7.0e+04 7.1e+09 228300
2017  4 10 1428 100 52081 1.9e+08 1.9e+12 4.8e+06 6.2e+10 3.6e+08 4.6e+12 3.2e+06 3.3e+11 3.9e+05 -2.4e+11 1.2e+05 1.9e+10 1.9e+06 7.1e+09 228000
2017  4 13  558 103 21481 1.8e+08 1.9e+12 4.9e+06 6.2e+10 3.8e+08 4.6e+12 4.4e+06 3.3e+11 4.1e+05 -2.4e+11 1.0e+05 1.9e+10 2.7e+04 7.1e+09 228300
2017  4 15 2128 105 77281 1.4e+08 1.9e+12 4.3e+06 6.2e+10 3.1e+08 4.6e+12 3.4e+06 3.3e+11 3.9e+05 -2.4e+11 1.0e+05 1.9e+10 2.5e+04 7.1e+09 207300
2017  4 18 1258 108 46681 1.6e+08 1.9e+12 5.1e+06 6.2e+10 3.7e+08 4.6e+12 4.9e+06 3.3e+11 4.7e+05 -2.4e+11 1.2e+05 1.9e+10 2.9e+04 7.1e+09 228300
2017  4 21  423 111 15781 1.3e+08 1.9e+12 4.3e+06 6.2e+10 4.0e+08 4.6e+12 6.5e+06 3.3e+11 4.4e+05 -2.4e+11 1.0e+05 1.9e+10 2.7e+04 7.1e+09 228000
2017  4 23 1953 113 71581 1.8e+08 1.9e+12 4.6e+06 6.2e+10 9.2e+08 4.6e+12 1.2e+08 3.3e+11 1.4e+07 -2.4e+11 3.4e+06 1.9e+10 9.8e+05 7.1e+09 228300
2017  4 26 1118 116 40682 1.2e+08 1.9e+12 4.3e+06 6.2e+10 4.5e+08 4.6e+12 3.0e+07 3.3e+11 4.6e+06 -2.4e+11 1.2e+06 1.9e+10 3.2e+05 7.1e+09 227400
2017  4 29  248 119 10081 1.0e+08 1.9e+12 4.1e+06 6.2e+10 3.3e+08 4.6e+12 8.1e+06 3.3e+11 1.0e+06 -2.4e+11 2.1e+05 1.9e+10 5.6e+04 7.1e+09 228300
2017  5  1 1813 121 65581 9.3e+07 1.9e+12 4.0e+06 6.2e+10 2.6e+08 4.6e+12 3.3e+06 3.3e+11 4.2e+05 -2.4e+11 1.0e+05 1.9e+10 2.7e+04 7.1e+09 228000
2017  5  4  943 124 34981 1.1e+08 1.9e+12 4.2e+06 6.2e+10 3.2e+08 4.6e+12 3.4e+06 3.3e+11 4.0e+05 -2.4e+11 1.1e+05 1.9e+10 3.0e+04 7.1e+09 228300
2017  5  7  108 127  4081 1.2e+08 1.9e+12 4.6e+06 6.2e+10 3.0e+08 4.6e+12 3.2e+06 3.3e+11 4.2e+05 -2.4e+11 1.1e+05 1.9e+10 3.1e+04 7.1e+09 228000
2017  5  9 1638 129 59881 1.4e+08 1.9e+12 1.9e+07 6.2e+10 3.0e+08 4.6e+12 3.3e+06 3.3e+11 4.1e+05 -2.4e+11 1.1e+05 1.9e+10 2.9e+04 7.1e+09 228300
2017  5 12  808 132 29281 6.1e+06 1.9e+12 2.4e+05 6.2e+10 2.1e+07 4.6e+12 6.5e+05 3.3e+11 1.2e+05 -2.4e+11 3.8e+04 1.9e+10 2.2e+04 7.1e+09 228300
2017  5 14 2338 134 85081 1.8e+05 1.9e+12 1.5e+04 6.2e+10 2.2e+07 4.6e+12 1.9e+05 3.3e+11 1.1e+05 -2.4e+11 3.7e+04 1.9e+10 2.2e+04 7.1e+09 228300
2017  5 17 1503 137 54181 2.9e+04 1.9e+12 1.2e+04 6.2e+10 2.2e+07 4.6e+12 1.5e+05 3.3e+11 6.1e+04 -2.4e+11 2.6e+04 1.9e+10 2.0e+07 7.1e+09 228000
2017  5 20  633 140 23581 4.1e+07 1.9e+12 1.9e+06 6.2e+10 1.2e+08 4.6e+12 1.4e+06 3.3e+11 1.6e+05 -2.4e+11 4.3e+04 1.9e+10 1.2e+04 7.1e+09 228300
2017  5 22 2158 142 79081 8.9e+07 1.9e+12 3.9e+06 6.2e+10 5.4e+08 4.6e+12 3.6e+07 3.3e+11 1.8e+06 -2.4e+11 1.4e+05 1.9e+10 4.8e+04 7.1e+09 228000
2017  5 25 1328 145 48481 7.0e+07 1.9e+12 3.1e+06 6.2e+10 3.9e+08 4.6e+12 8.4e+06 3.3e+11 5.9e+05 -2.4e+11 9.4e+04 1.9e+10 2.2e+04 7.1e+09 228300
2017  5 28  453 148 17582 6.2e+07 1.9e+12 3.0e+06 6.2e+10 9.1e+08 4.6e+12 5.5e+07 3.3e+11 9.3e+05 -2.4e+11 7.5e+04 1.9e+10 2.2e+04 7.1e+09 228000
2017  5 30 2023 150 73381 1.1e+08 1.9e+12 4.7e+06 6.2e+10 2.7e+08 4.6e+12 3.3e+06 3.3e+11 4.0e+05 -2.4e+11 1.0e+05 1.9e+10 2.7e+04 7.1e+09 228300
2017  6  2 1148 153 42481 7.6e+07 1.9e+12 3.4e+06 6.2e+10 1.9e+08 4.6e+12 2.4e+06 3.3e+11 3.0e+05 -2.4e+11 7.9e+04 1.9e+10 2.1e+04 7.1e+09 228000
2017  6  5  318 156 11881 1.0e+08 1.9e+12 3.8e+06 6.2e+10 2.2e+08 4.6e+12 2.9e+06 3.3e+11 4.0e+05 -2.4e+11 1.1e+05 1.9e+10 3.2e+04 7.1e+09 228300
2017  6  7 1848 158 67681 7.6e+07 1.9e+12 2.7e+06 6.2e+10 1.6e+08 4.6e+12 2.4e+06 3.3e+11 3.8e+05 -2.4e+11 1.3e+05 1.9e+10 3.1e+04 7.1e+09 228300
2017  6 10 1013 161 36781 1.1e+08 1.9e+12 4.1e+06 6.2e+10 2.3e+08 4.6e+12 5.9e+06 3.3e+11 1.0e+06 -2.4e+11 2.3e+05 1.9e+10 6.6e+04 7.1e+09 228000
2017  6 13  143 164  6181 8.7e+07 1.9e+12 3.9e+06 6.2e+10 2.1e+08 4.6e+12 2.9e+06 3.3e+11 3.6e+05 -2.4e+11 9.5e+04 1.9e+10 2.5e+04 7.1e+09 228300
2017  6 15 1713 166 61981 5.3e+07 1.9e+12 2.3e+06 6.2e+10 1.2e+08 4.6e+12 2.5e+06 3.3e+11 1.9e+05 -2.4e+11 5.6e+04 1.9e+10 1.4e+04 7.1e+09 228300
2017  6 18  838 169 31081 3.1e+07 1.9e+12 2.6e+06 6.2e+10 2.0e+09 4.6e+12 1.8e+06 3.3e+11 3.0e+05 -2.4e+11 1.1e+07 1.9e+10 6.5e+06 7.1e+09 228000
2017  6 21    3 172   181 4.2e+09 1.9e+12 1.9e+07 6.2e+10 2.3e+06 4.6e+12 1.9e+05 3.3e+11 4.3e+04 -2.4e+11 4.6e+04 1.9e+10 3.4e+05 7.1e+09 228000
2017  6 23 1533 174 55981 5.1e+06 1.9e+12 6.3e+05 6.2e+10 2.8e+09 4.6e+12 1.7e+06 3.3e+11 5.4e+05 -2.4e+11 5.1e+05 1.9e+10 9.4e+05 7.1e+09 228300
2017  6 26  658 177 25081 1.5e+07 1.9e+12 2.3e+06 6.2e+10 6.7e+07 4.6e+12 1.1e+07 3.3e+11 7.5e+06 -2.4e+11 2.6e+06 1.9e+10 1.4e+06 7.1e+09 228000
2017  6 28 2228 179 80881 2.6e+07 1.9e+12 3.5e+07 6.2e+10 6.1e+08 4.6e+12 5.0e+05 3.3e+11 6.4e+04 -2.4e+11 1.8e+04 1.9e+10 5.9e+06 7.1e+09 228300
2017  7  1 1358 182 50281 1.1e+08 1.9e+12 2.0e+06 6.2e+10 2.1e+08 4.6e+12 2.3e+06 3.3e+11 2.0e+05 -2.4e+11 5.7e+04 1.9e+10 1.8e+04 7.1e+09 228300
2017  7  4  523 185 19381 2.6e+08 1.9e+12 3.6e+06 6.2e+10 2.1e+08 4.6e+12 3.5e+06 3.3e+11 4.3e+05 -2.4e+11 1.4e+05 1.9e+10 4.6e+04 7.1e+09 228000
2017  7  6 2053 187 75181 1.1e+08 1.9e+12 2.7e+06 6.2e+10 1.4e+08 4.6e+12 2.2e+06 3.3e+11 2.9e+05 -2.4e+11 8.0e+04 1.9e+10 2.4e+04 7.1e+09 228300
2017  7  9 1223 190 44581 8.8e+08 1.9e+12 3.5e+06 6.2e+10 1.8e+08 4.6e+12 2.5e+06 3.3e+11 3.3e+05 -2.4e+11 9.9e+04 1.9e+10 2.3e+04 7.1e+09 228300
2017  7 12  348 193 13681 1.9e+07 1.9e+12 9.6e+05 6.2e+10 6.4e+07 4.6e+12 1.5e+06 3.3e+11 1.7e+05 -2.4e+11 3.3e+04 1.9e+10 1.0e+07 7.1e+09 228000
2017  7 14 1918 195 69481 7.6e+08 1.9e+12 1.1e+07 6.2e+10 2.5e+08 4.6e+12 6.2e+06 3.3e+11 9.2e+05 -2.4e+11 2.5e+06 1.9e+10 3.2e+06 7.1e+09 228300
2017  7 17 1043 198 38581 1.2e+10 1.9e+12 6.0e+07 6.2e+10 9.8e+09 4.6e+12 3.1e+09 3.3e+11 8.1e+08 -2.4e+11 3.9e+08 2.0e+10 1.1e+08 7.2e+09 228000
2017  7 20  208 201  7681 2.4e+08 1.9e+12 4.3e+06 6.2e+10 5.5e+08 4.7e+12 7.4e+07 3.3e+11 1.0e+07 -2.4e+11 3.0e+06 2.0e+10 8.1e+05 7.2e+09 228000
2017  7 22 1738 203 63481 8.0e+07 1.9e+12 3.0e+06 6.2e+10 2.1e+08 4.7e+12 4.6e+06 3.3e+11 6.2e+05 -2.4e+11 1.9e+05 2.0e+10 5.9e+04 7.2e+09 228300
2017  7 25  903 206 32582 6.4e+08 1.9e+12 6.8e+06 6.2e+10 4.8e+08 4.7e+12 1.9e+07 3.3e+11 1.6e+06 -2.4e+11 6.7e+05 2.0e+10 2.4e+05 7.2e+09 228000
2017  7 28   33 209  1981 1.8e+09 1.9e+12 2.3e+07 6.2e+10 5.5e+08 4.7e+12 1.2e+07 3.3e+11 2.5e+06 -2.4e+11 1.5e+06 2.0e+10 5.8e+05 7.2e+09 228300
2017  7 30 1603 211 57781 1.5e+09 1.9e+12 1.3e+07 6.2e+10 3.1e+08 4.7e+12 2.9e+07 3.3e+11 9.7e+06 -2.4e+11 4.1e+06 2.0e+10 1.5e+06 7.2e+09 228300
2017  8  2  728 214 26881 7.0e+08 1.9e+12 5.3e+06 6.2e+10 2.3e+08 4.7e+12 2.3e+06 3.3e+11 5.2e+05 -2.4e+11 3.9e+05 2.0e+10 1.2e+05 7.2e+09 228000
2017  8  4 2258 216 82681 2.1e+08 1.9e+12 3.6e+06 6.2e+10 3.4e+08 4.7e+12 2.7e+07 3.3e+11 2.3e+06 -2.4e+11 4.1e+05 2.0e+10 1.5e+05 7.2e+09 228300
2017  8  7 1428 219 52081 1.1e+08 1.9e+12 3.1e+06 6.2e+10 1.2e+09 4.7e+12 7.6e+07 3.3e+11 1.5e+06 -2.4e+11 1.8e+05 2.0e+10 5.5e+04 7.2e+09 228300
2017  8 10  553 222 21181 1.0e+08 1.9e+12 3.4e+06 6.2e+10 8.4e+08 4.7e+12 2.8e+07 3.3e+11 7.2e+05 -2.4e+11 1.2e+05 2.0e+10 3.6e+04 7.2e+09 228000
2017  8 12 2123 224 76982 1.1e+08 1.9e+12 4.8e+06 6.2e+10 2.7e+08 4.7e+12 3.3e+06 3.3e+11 4.5e+05 -2.4e+11 1.2e+05 2.0e+10 3.4e+04 7.2e+09 228300
2017  8 15 1248 227 46081 1.1e+08 1.9e+12 4.7e+06 6.2e+10 2.9e+08 4.7e+12 3.3e+06 3.3e+11 4.0e+05 -2.4e+11 1.1e+05 2.0e+10 2.7e+04 7.2e+09 228000
2017  8 18  413 230 15181 1.1e+08 1.9e+12 4.6e+06 6.2e+10 2.7e+08 4.7e+12 3.2e+06 3.3e+11 4.1e+05 -2.4e+11 1.2e+05 2.0e+10 3.0e+04 7.2e+09 228000
2017  8 20 1943 232 70981 3.8e+08 1.9e+12 4.8e+06 6.2e+10 4.3e+08 4.7e+12 1.4e+07 3.3e+11 8.5e+05 -2.4e+11 3.1e+05 2.0e+10 1.3e+05 7.2e+09 228300
2017  8 23 1113 235 40381 2.8e+08 1.9e+12 4.6e+06 6.2e+10 3.4e+08 4.7e+12 5.4e+06 3.3e+11 5.6e+05 -2.4e+11 1.9e+05 2.0e+10 7.0e+04 7.2e+09 228300
2017  8 26  238 238  9481 4.8e+08 1.9e+12 4.5e+06 6.2e+10 8.0e+08 4.7e+12 5.4e+06 3.3e+11 6.2e+05 -2.4e+11 2.4e+05 2.0e+10 9.9e+04 7.2e+09 228000
2017  8 28 1808 240 65281 3.8e+08 1.9e+12 4.5e+06 6.2e+10 2.7e+08 4.7e+12 3.6e+06 3.3e+11 9.3e+05 -2.4e+11 4.3e+05 2.0e+10 1.8e+05 7.2e+09 228300
2017  8 31  938 243 34681 1.7e+08 1.9e+12 3.7e+06 6.2e+10 2.3e+08 4.7e+12 3.1e+06 3.3e+11 4.9e+05 -2.4e+11 2.0e+05 2.0e+10 7.5e+04 7.2e+09 228300
2017  9  3  103 246  3781 1.2e+08 1.9e+12 4.6e+06 6.2e+10 6.6e+08 4.7e+12 7.8e+07 3.3e+11 8.5e+06 -2.4e+11 1.1e+06 2.0e+10 3.7e+05 7.2e+09 228000
2017  9  5 1633 248 59582 6.7e+09 1.9e+12 9.9e+07 6.2e+10 5.2e+08 4.7e+12 2.0e+07 3.3e+11 7.5e+06 -2.4e+11 1.1e+07 2.0e+10 5.8e+06 7.2e+09 228300
2017  9  8  758 251 28681 1.5e+10 1.9e+12 1.4e+08 6.2e+10 1.5e+09 4.7e+12 8.1e+08 3.3e+11 6.9e+08 -2.4e+11 6.8e+08 2.1e+10 3.1e+08 7.5e+09 228000
2017  9 10 2328 253 84481 1.6e+09 1.9e+12 2.2e+07 6.2e+10 2.3e+09 4.7e+12 6.5e+08 3.3e+11 1.3e+08 -2.4e+11 4.8e+07 2.1e+10 1.7e+07 7.6e+09 228300
2017  9 13 1453 256 53581 3.7e+09 1.9e+12 2.0e+08 6.3e+10 2.4e+08 4.7e+12 2.3e+07 3.3e+11 5.0e+06 -2.4e+11 4.9e+06 2.1e+10 2.9e+06 7.6e+09 228000
2017  9 16  623 259 22981 7.4e+09 1.9e+12 3.2e+08 6.3e+10 1.7e+09 4.7e+12 2.4e+08 3.3e+11 3.2e+07 -2.4e+11 1.4e+07 2.1e+10 5.3e+06 7.6e+09 228300
2017  9 18 2148 261 78481 7.4e+08 1.9e+12 4.1e+07 6.3e+10 2.8e+08 4.7e+12 5.2e+06 3.3e+11 4.6e+05 -2.4e+11 1.5e+05 2.1e+10 5.3e+04 7.6e+09 228000
2017  9 21 1318 264 47882 1.4e+09 1.9e+12 5.1e+07 6.3e+10 4.9e+08 4.7e+12 8.2e+06 3.3e+11 9.4e+05 -2.4e+11 4.6e+05 2.1e+10 1.9e+05 7.6e+09 228300
2017  9 24  448 267 17281 1.7e+09 1.9e+12 2.3e+07 6.3e+10 2.8e+08 4.7e+12 1.9e+07 3.3e+11 7.0e+06 -2.4e+11 3.2e+06 2.1e+10 1.0e+06 7.6e+09 228300
2017  9 26 2013 269 72781 8.0e+08 1.9e+12 1.1e+07 6.3e+10 3.0e+08 4.7e+12 1.9e+07 3.3e+11 5.1e+06 -2.4e+11 2.0e+06 2.1e+10 6.9e+05 7.6e+09 228000
2017  9 29 1143 272 42181 3.1e+08 1.9e+12 6.4e+06 6.3e+10 5.9e+08 4.7e+12 1.7e+07 3.3e+11 1.9e+06 -2.4e+11 7.2e+05 2.1e+10 2.2e+05 7.6e+09 228300
2017 10  2  308 275 11281 1.7e+08 1.9e+12 5.0e+06 6.3e+10 3.7e+08 4.7e+12 4.3e+06 3.3e+11 6.0e+05 -2.4e+11 1.8e+05 2.1e+10 2.0e+06 7.6e+09 228000
2017 10  4 1838 277 67081 1.6e+08 1.9e+12 5.3e+06 6.3e+10 3.9e+08 4.7e+12 3.7e+06 3.3e+11 5.3e+05 -2.4e+11 1.6e+05 2.1e+10 5.2e+04 7.6e+09 228300
2017 10  7 1003 280 36181 2.1e+08 1.9e+12 5.3e+06 6.3e+10 4.2e+08 4.7e+12 3.3e+06 3.3e+11 4.1e+05 -2.4e+11 1.2e+05 2.1e+10 3.4e+04 7.6e+09 228000
2017 10 10  133 283  5581 1.4e+08 1.9e+12 4.0e+06 6.3e+10 3.5e+08 4.7e+12 2.7e+06 3.3e+11 3.5e+05 -2.4e+11 9.9e+04 2.1e+10 2.5e+04 7.6e+09 228300
2017 10 12 1658 285 61081 2.3e+08 1.9e+12 2.0e+06 6.3e+10 3.5e+08 4.7e+12 3.4e+06 3.3e+11 2.9e+05 -2.4e+11 6.2e+04 2.1e+10 2.9e+04 7.6e+09 228000
2017 10 15  828 288 30481 1.3e+08 1.9e+12 2.9e+06 6.3e+10 4.8e+08 4.7e+12 6.0e+06 3.3e+11 4.8e+05 -2.4e+11 2.0e+05 2.1e+10 5.9e+04 7.6e+09 228300
2017 10 17 2358 290 86281 1.2e+08 1.9e+12 3.3e+06 6.3e+10 4.0e+08 4.7e+12 3.7e+06 3.3e+11 3.2e+05 -2.4e+11 1.1e+05 2.1e+10 5.2e+05 7.6e+09 228300
2017 10 20 1523 293 55381 4.2e+06 1.9e+12 3.0e+05 6.3e+10 5.6e+06 4.7e+12 4.8e+04 3.3e+11 1.3e+05 -2.4e+11 5.9e+04 2.1e+10 3.6e+04 7.6e+09 228000
2017 10 23  653 296 24781 0.0e+00 1.9e+12 0.0e+00 6.3e+10 0.0e+00 4.7e+12 0.0e+00 3.3e+11 0.0e+00 -2.4e+11 0.0e+00 2.1e+10 0.0e+00 7.6e+09 228300
2017 10 25 2223 298 80581 6.8e+07 1.9e+12 2.2e+06 6.3e+10 3.1e+08 4.7e+12 6.9e+06 3.3e+11 6.0e+05 -2.4e+11 3.1e+05 2.1e+10 3.9e+04 7.6e+09 228300
2017 10 28 1348 301 49681 1.0e+06 1.9e+12 3.3e+04 6.3e+10 7.8e+07 4.7e+12 2.7e+05 3.3e+11 1.1e+04 -2.4e+11 2.6e+03 2.1e+10 8.2e+04 7.6e+09 228000
2017 10 31  518 304 19081 8.8e+05 1.9e+12 1.0e+05 6.3e+10 3.0e+06 4.7e+12 2.4e+05 3.3e+11 3.2e+05 -2.4e+11 1.4e+04 2.1e+10 3.4e+02 7.6e+09 228300
2017 11  2 2043 306 74581 5.9e+07 1.9e+12 1.8e+06 6.3e+10 2.1e+08 4.7e+12 1.4e+06 3.3e+11 1.8e+05 -2.4e+11 4.8e+04 2.1e+10 1.6e+04 7.6e+09 228000
2017 11  5 1213 309 43981 6.1e+07 1.9e+12 1.9e+06 6.3e+10 2.0e+08 4.7e+12 1.5e+06 3.3e+11 1.9e+05 -2.4e+11 4.5e+04 2.1e+10 1.2e+04 7.6e+09 228300
2017 11  8  338 312 13082 8.8e+07 1.9e+12 2.8e+06 6.3e+10 3.0e+08 4.7e+12 3.3e+06 3.3e+11 4.2e+05 -2.4e+11 1.1e+05 2.1e+10 3.3e+04 7.6e+09 228000
2017 11 10 1908 314 68881 9.9e+07 1.9e+12 3.0e+06 6.3e+10 4.0e+08 4.7e+12 2.4e+07 3.3e+11 2.4e+06 -2.4e+11 4.2e+05 2.1e+10 1.3e+05 7.6e+09 228300
2017 11 13 1033 317 37981 9.8e+07 1.9e+12 1.9e+06 6.3e+10 2.5e+08 4.7e+12 2.5e+06 3.3e+11 5.6e+05 -2.4e+11 2.1e+05 2.1e+10 7.5e+04 7.6e+09 228000
2017 11 16  203 320  7381 1.7e+08 1.9e+12 4.4e+06 6.3e+10 8.0e+08 4.7e+12 5.3e+07 3.3e+11 4.4e+06 -2.4e+11 6.9e+05 2.1e+10 1.6e+05 7.6e+09 228300
2017 11 18 1733 322 63181 1.1e+08 1.9e+12 3.2e+06 6.3e+10 4.2e+08 4.7e+12 4.5e+06 3.3e+11 4.1e+05 -2.4e+11 7.8e+04 2.1e+10 2.3e+04 7.6e+09 228300
2017 11 21  858 325 32281 1.2e+08 1.9e+12 4.2e+06 6.3e+10 4.9e+08 4.7e+12 3.0e+06 3.3e+11 3.6e+05 -2.4e+11 9.1e+04 2.1e+10 2.6e+04 7.6e+09 228000
2017 11 24   28 328  1681 1.1e+08 1.9e+12 3.5e+06 6.3e+10 5.8e+08 4.7e+12 7.5e+06 3.3e+11 3.6e+05 -2.4e+11 8.3e+04 2.1e+10 1.8e+04 7.6e+09 228300
2017 11 26 1558 330 57482 7.8e+05 1.9e+12 3.3e+04 6.3e+10 3.2e+06 4.7e+12 1.7e+04 3.3e+11 2.5e+03 -2.4e+11 3.7e+02 2.1e+10 6.3e+01 7.6e+09 228300
2017 11 29  723 333 26582 1.0e+08 1.9e+12 3.1e+06 6.3e+10 3.9e+08 4.7e+12 2.1e+06 3.3e+11 2.6e+05 -2.4e+11 7.0e+04 2.1e+10 1.7e+04 7.6e+09 228000
2017 12  1 2248 335 82081 1.6e+08 1.9e+12 4.1e+06 6.3e+10 6.0e+08 4.7e+12 3.5e+06 3.3e+11 4.4e+05 -2.4e+11 1.1e+05 2.1e+10 2.6e+04 7.6e+09 228000
2017 12  4 1418 338 51481 8.8e+07 1.9e+12 2.9e+06 6.3e+10 4.0e+08 4.7e+12 2.5e+06 3.3e+11 3.2e+05 -2.4e+11 7.1e+04 2.1e+10 1.6e+04 7.6e+09 228300
2017 12  7  543 341 20581 1.1e+08 1.9e+12 3.0e+06 6.3e+10 6.1e+08 4.7e+12 2.0e+07 3.3e+11 1.9e+06 -2.4e+11 2.8e+05 2.1e+10 8.7e+04 7.6e+09 228000
2017 12  9 2113 343 76381 1.2e+08 1.9e+12 3.6e+06 6.3e+10 4.9e+08 4.7e+12 4.9e+06 3.3e+11 8.1e+05 -2.4e+11 1.7e+05 2.1e+10 4.4e+04 7.6e+09 228300
2017 12 12 1243 346 45781 1.1e+08 1.9e+12 3.0e+06 6.3e+10 4.0e+08 4.7e+12 3.2e+06 3.3e+11 5.1e+05 -2.4e+11 1.2e+05 2.1e+10 3.3e+04 7.6e+09 228300
2017 12 15  408 349 14881 1.1e+08 1.9e+12 3.7e+06 6.3e+10 5.0e+08 4.7e+12 2.5e+06 3.3e+11 3.1e+05 -2.4e+11 8.2e+04 2.1e+10 2.1e+04 7.6e+09 228000
2017 12 17 1938 351 70681 4.7e+07 1.9e+12 1.4e+06 6.3e+10 1.8e+08 4.7e+12 1.0e+06 3.3e+11 1.2e+05 -2.4e+11 3.2e+04 2.1e+10 8.5e+03 7.6e+09 228300
2017 12 20 1108 354 40081 1.3e+08 1.9e+12 3.9e+06 6.3e+10 5.5e+08 4.7e+12 4.4e+06 3.3e+11 3.6e+05 -2.4e+11 8.7e+04 2.1e+10 2.3e+04 7.6e+09 228300
2017 12 23  233 357  9181 1.6e+08 1.9e+12 4.4e+06 6.3e+10 5.9e+08 4.7e+12 3.1e+06 3.3e+11 3.8e+05 -2.4e+11 1.1e+05 2.1e+10 2.7e+04 7.6e+09 228000
2017 12 25 1803 359 64981 1.6e+08 1.9e+12 4.9e+06 6.3e+10 6.5e+08 4.7e+12 3.8e+06 3.3e+11 4.5e+05 -2.4e+11 1.1e+05 2.1e+10 3.0e+04 7.6e+09 228300
2017 12 28  928 362 34081 1.2e+08 1.9e+12 3.7e+06 6.3e+10 5.2e+08 4.7e+12 2.9e+06 3.3e+11 3.9e+05 -2.4e+11 9.7e+04 2.1e+10 2.7e+04 7.6e+09 228000
2017 12 31   53 365  3181 1.1e+08 1.9e+12 3.1e+06 6.3e+10 4.8e+08 4.7e+12 4.1e+06 3.3e+11 5.0e+05 -2.4e+11 1.1e+05 2.1e+10 3.0e+04 7.6e+09 228000
2018  1  2 1623   2 58981 1.3e+08 1.9e+12 3.4e+06 6.3e+10 4.9e+08 4.7e+12 4.6e+06 3.3e+11 7.0e+05 -2.4e+11 1.8e+05 2.1e+10 4.9e+04 7.6e+09 228300
2018  1  5  748   5 28081 1.7e+08 1.9e+12 4.2e+06 6.3e+10 6.1e+08 4.7e+12 9.4e+06 3.3e+11 1.4e+06 -2.4e+11 3.2e+05 2.1e+10 9.6e+04 7.6e+09 228000
